Taxon_id,Official_name_NCBI
684065,Algoriellaxinjiangensis
684364,JAM81Batrachochytrium
684552,Agrococcuscarbonis
684719,HIMB114alpha
685588,Galerinamarginata
685778,PR090111T3T6ASphingomonas
686340,Methylomicrobiumalbum
686578,S9Pseudomonas
686597,AD3Martelella
686624,Tessaracoccusoleiagri
686796,Algoriphagusfaecimaris
686831,Chromobacteriumpiscinae
686832,Hebelomacylindrosporum
687412,Pseudorhodobacteraquimaris
687436,Paenibacillusihumii
687842,Pedobacterginsenosidimutans
687861,Bartonellaschoenbuchensis
688067,Herbidosporamongoliensis
688245,Comamonastestosteroni
688246,Prevotellamultisaccharivorax
688269,Pseudothermotogathermarum
688270,Cellulophagaalgicola
688867,Ohtaekwangiakoreensis
690307,Aspergillusaculeatus
690417,Paracoccussphaerophysae
690566,Sphingobiumchlorophenolicum
690567,Syntrophomonaszehnderi
690585,Rhizobiumvignae
690850,Desulfocurvibacterafricanus
690879,Terrimicrobiumsacchariphilum
691883,Fonticulaalba
692275,Sphaerulinamusiva
692370,Altererythrobacterdongtanensis
692418,Reichenbachiellafaecimaris
692420,DSM7
693444,strainEnterobacteriaceae
693661,Archaeoglobusveneficus
693746,Oscillibactervalericigenes
693977,Deinococcusproteolyticus
693979,Bacteroideshelcogenes
693986,Methylobacteriumoryzae
694055,Ornithinibacilluscontaminans
694270,Fusariumlongipes
694327,Desulfovibriocarbinoliphilus
694427,Paludibacterpropionicigenes
694429,Pyrolobusfumarii
694430,Natronococcusoccultus
694431,Desulfurellaacetivorans
694440,Methanomicrobiummobile
694573,Valsamali
695850,Saprolegniaparasitica
695939,Deinococcushopiensis
696125,Bartonellaclarridgeiae
696127,CandidatusMidichloria
696281,Desulfotomaculumruminis
696762,Planktotaleafrisia
697281,Mahellaaustraliensis
697282,Methylobactertundripaludum
697303,Thermoanaerobacterwiegelii
697329,7DSM
697581,Thermofilumadornatus
698492,Saitoellacomplicata
698738,Oleispiraantarctica
698757,Pyrobaculumoguniense
698758,Amphibacillusxylanus
698761,Rhizobiumtropici
698762,Thermanaeromonastoyohensis
698769,Virgibacillusalimentarius
698827,Desulfonatronovibriomagnus
699218,Megasphaeragenomosp.
699246,Mageeibacillusindolicus
699248,Streptococcusratti
699262,SCGCAAA011L6
699264,CandidatusOmnitrophus
699431,Halolaminapelagica
700015,Coriobacteriumglomerans
700598,Niastellakoreensis
701042,Mycobacteriummarseillense
701091,Bipolarismaydis
701347,[Enterobacter]lignolyticus
701521,Pediococcusclaussenii
702114,Methylomonaskoyamae
702383,Jiangellamuralis
702437,Selenomonasnoxia
702450,Turicibactersanguinis
702457,Listeriamarthii
702745,Myroidesphaeus
702967,NML980116Corynebacterium
703135,Amanitathiersii
703222,MJ126NF4Kibdelosporangium
706191,Pantoeaananatis
706194,CARICandidatus
706433,Solobacteriummoorei
706434,Megasphaeramicronuciformis
706436,F0087Capnocytophaga
706570,Pseudomonasflexibilis
706587,Desulfomoniletiedjei
707248,Pseudomonasgingeri
708126,Jeotgalibacadankookensis
708132,Oligoflexustunisiensis
708187,Colletotrichumchlorophyti
708197,Colletotrichumtofieldiae
709015,Pontibacteractiniarum
709032,Sulfuricurvumkujiense
709323,Fructobacillustropaeoli
709797,SG6CBradyrhizobiaceae
709839,Noviherbaspirillumautotrophicum
709881,Micromonosporacremea
709986,Deinococcusmaricopensis
709991,Odoribactersplanchnicus
710111,QA3Frankia
710421,Mycolicibacteriumchubuense
710685,NBB3Mycolicibacterium
710696,Intrasporangiumcalvum
710705,FXJ1172Streptomyces
711393,GXT6Streptomyces
712122,sp.oral
712357,sp.oral
712411,sp.oral
712528,sp.oral
712633,sp.oral
712710,HOT286Tannerella
713030,sp.oral
713585,Thioalkalivibrioparadoxus
713586,Thioalkalivibriothiocyanodenitrificans
713588,Chryseobacteriumchaponense
713604,Amycolatopsismediterranei
713605,Lactobacillusiners
714313,Lactobacillussanfranciscensis
714315,Leptotrichiagoodfellowii
714549,Hydrotaleaflava
714943,Mucilaginibacterpaludis
715226,Asticcacaulisbiprosthecum
716541,Enterobactercloacae
716544,Waddliachondrophila
716816,Oceanicoccussagamiensis
716928,Ensifersojae
717227,ZAS1Treponema
717231,Flexistipessinusarabici
717605,Thermobacilluscomposti
717606,Paenibacilluscurdlanolyticus
717608,K10[Clostridium]
717646,Baudoiniapanamericana
717772,Thiomicrospiraaerophila
717773,Thiomicrospiracyclica
717774,Marinomonasmediterranea
717785,MC1Hyphomicrobium
717959,Alistipesshahii
717960,Faecalitaleacylindroides
717962,Coprococcuscatus
718014,GMKU363Microbispora
718252,L26Faecalibacterium
720554,Hungateiclostridiumclariflavum
721133,Nitratireductorindicus
722438,FHMycoplasma
722472,Bradyrhizobiumlablabi
728005,Devosiapsychrophila
732234,Thermogemmatisporaonikobensis
735517,Labrenziasuaedae
739143,Flavobacteriumphragmitis
740709,Idiomarinaxiamenensis
741155,Pseudomonasalcaliphila
741276,Rhodotorulataiwanensis
742152,Wolfiporiacocos
742723,2146FAALachnospiraceae
742725,Alistipesindistinctus
742726,Barnesiellaintestinihominis
742727,Bacteroidesoleiciplenus
742742,Collinsellatanakaei
742743,Dialistersuccinatiphilus
742766,Dysgonomonasgadei
742767,Dysgonomonasmossii
742817,Odoribacterlaneus
742823,2159BFAASutterella
743299,Acidithiobacillusferrivorans
743525,Thermusscotoductus
743718,Isoptericolavariabilis
743719,Paenibacilluslactis
743720,Pseudomonasfulva
743721,111Pseudoxanthomonas
743722,21Sphingobacterium
743788,Fomitopsispinicola
743836,SB2Methylocystis
743966,Mycoplasmabovoculi
743967,Mycoplasmayeatsii
743971,Mycoplasmaflocculare
744872,Treponemacaldarium
744979,R2A130Ahrensia
744980,TrichSKD4Roseibium
744985,HIMB59alpha
745014,HIMB55gamma
745277,Rahnellaaquatilis
745310,MM1Sphingomonas
745366,Micromonosporahumi
745368,Gemmigerformicilis
745411,Gallaecimonasxiamenensis
745531,Phlebiopsisgigantea
745717,VCSA23Olleya
745776,Deinococcusgobiensis
745820,Bacillusdaliensis
746697,Aequorivitasublithincola
747089,DAOM181602DAOMRhizophagus
747365,Thermodesulfobiumnarugense
747377,DMHC10Clostridium
747525,Heterobasidionirregulare
747676,Melampsoralarici-populina
747682,Mycoplasmaalligatoris
747725,f.lusitanicus
748224,KLE1255Faecalibacterium
748247,KH32CAzoarcus
748280,NH8BPseudogulbenkiania
748449,Halobacteroideshalobius
748650,ALE5Thiomicrospira
748658,ALSr1Thioalkalivibrio
748727,Clostridiumljungdahlii
748909,Nocardioidesalpinus
749222,Nitratifractorsalsuginis
749414,Streptomycesbingchenggensis
749551,Selenomonasartemidis
751944,DL1Halobacterium
751945,Thermusoshimai
751994,HIMB30gamma
753702,Alkalibacteriumsubtropicum
754035,Mesorhizobiumaustralicum
754252,Propionibacteriumfreudenreichii
754409,PG2Winogradskyella
754436,Photobacteriumaphoticum
754476,Methylophaganitratireducenticrescens
754477,Methylophagafrappieri
754502,Paraburkholderiasprentiae
755172,Peptoniphiluscoxii
755178,Cyanobacteriumaponinum
755731,BNL1100Clostridium
755732,Fluviicolataffensis
756067,Microcoleusvaginatus
756272,Rubinisphaerabrasiliensis
756499,Desulfitobacteriumdehalogenans
756698,JT01Moritella
756883,DL31halophilic
756892,Acinetobacterindicus
756982,Arthrobotrysoligospora
757424,Herbaspirillumseropedicae
758793,Burkholderiainsecticola
758802,Mycolicibacteriumlitorale
758803,Nocardiopsisflavescens
758820,Aquiflexumbalticum
758825,Rugamonasrubra
758828,WG1Succinivibrionaceae
758847,Leptospirasantarosai
759272,Chaetomiumthermophilum
759273,Colletotrichumhigginsianum
759620,Weissellaceti
759811,Lysinibacilluspakistanensis
759851,Sporosarcinanewyorkensis
759913,Streptococcusdysgalactiae
759914,Brachyspirapilosicoli
760011,Sphaerochaetacoccoides
760142,Hippeamaritima
760154,Sulfurospirillumbarnesii
760192,Haliscomenobacterhydrossis
760568,Desulfofunduluskuznetsovii
761193,Runellaslithyformis
761204,Phytophthoraparasitica
761804,Mycobacteriumeuropaeum
762051,Leuconostockimchii
762211,Bifidobacteriumstellenboschense
762376,Achromobacterxylosoxidans
762486,Lutibacteroricola
762845,Enterococcusrivorum
762903,Pseudopedobactersaltans
762947,Bacilluseiseniae
762948,Rothiadentocariosa
762963,F0386Actinomyces
762967,Sutterellaparvirubra
762968,Paraprevotellaclara
762982,Paraprevotellaxylaniphila
762983,Succinatimonashippei
762984,Bacteroidesclarus
763034,Bacteroidesfluxus
763057,Mesorhizobiumhuakuii
763406,Pichiamembranifaciens
763407,Phycomycesblakesleeanus
763665,Coemansiareversa
764103,Mixiaosmundae
764291,Streptococcusurinalis
764298,Streptococcusmacacae
764299,Streptococcusictaluri
764842,Derxialacustris
765177,Desulfurococcusmucosus
765257,Pisolithusmicrocarpus
765420,Oscillochloristrichoides
765440,Pilodermacroceum
765698,biovarMesorhizobium
765699,Acidimangrovimonasindica
765821,sp.uncultured
765867,DS3sAY3aPyrenochaeta
765868,SRC1lsM3aStagonospora
765869,WBdellovibrio
765909,Lamprocystispurpurea
765910,Marichromatiumpurpuratum
765911,Thiocystisviolascens
765912,Thioflavicoccusmobilis
765913,Thiorhodococcusdrewsii
765914,Thiorhodospirasibirica
765915,Catenariaanguillulae
765952,Parachlamydiaacanthamoebae
766039,Acidomycesrichmondensis
766136,Desulfuribacillusalkaliarsenatis
766499,357Citreicella
767029,Pseudopropionibacteriumpropionicum
767031,Prevotelladenticola
767100,F0139Parvimonas
767434,Frateuriaaurantia
767452,Serinicoccuschungangensis
767519,Halomicrobiumzhouii
767769,Aspergillusbrasiliensis
767770,Aspergillustubingensis
767817,Desulfallasgibsoniae
767916,Mycobacteriumparaense
768066,Halomonaselongata
768670,Calditerrivibrionitroreducens
768671,Thiocapsamarina
768679,Thermoproteustenax
768700,Mycoplasmasuis
768704,Desulfosporosinusmeridiei
768706,Desulfosporosinusorientis
768710,Desulfosporosinusyoungiae
771870,Sordariamacrospora
771875,Fervidobacteriumpennivorans
794903,TAV5Opitutaceae
795359,Thermodesulfobacteriumgeofontis
795665,PBCHydrogenophaga
795666,PBABurkholderiaceae
795797,Halalkalicoccusjeotgali
795830,CandidatusBrocadia
795955,FNesterenkonia
796604,Microbotryumsilenes-dioicae
796606,MGA3Bacillus
796620,Vibriocaribbeanicus
796925,Conidioboluscoronatus
796937,Peptoanaerobacterstomatis
796942,Stomatobaculumlongum
796943,Oribacteriumparvum
797114,Halosimplexcarlsbadense
797209,Haladaptatuspaucihalophilus
797210,Halopigerxanaduensis
797277,Pseudomonaslitoralis
797299,Halostagnicolalarsenii
797302,Halovivaxruber
797303,Natrinemapellirubrum
797304,Natronobacteriumgregoryi
797419,Aequorivitaviscosa
797473,Cardiobacteriumvalvarum
797515,Lactobacillusparafarraginis
797516,Lactobacilluskisonensis
798128,Thermusthermophilus
838561,Spiroplasmamirum
856736,Deinococcusreticulitermitis
856793,ARL13Micavibrio
857087,Methylomonasmethanica
857265,Amantichitinumursilacus
857290,Scardoviawiggsiae
857291,Prevotellahisticola
857293,Caloramatoraustralicus
857340,Acremoniumchrysogenum
857342,Amorphothecaresinae
857566,Nadsoniafulvescens
857967,Ichthyophthiriusmultifiliis
858215,Thermoanaerobacteriumxylanolyticum
858455,Rhodomicrobiumudaipurense
858619,Corynebacteriumvariabile
858640,Photobacteriumjeanii
858893,Exophialadermatitidis
859144,Bacillusgottheilii
859194,Mycoplasmahaemofelis
859653,HIMB5alpha
859654,CandidatusBlochmannia
860228,Capnocytophagacanimorsus
860235,Kibdelosporangiumphytohabitans
861266,Pseudarthrobactersiccitolerans
861269,3J1Microbacterium
861298,Vibrioxiamenensis
861299,Gemmatirosakalamazoonesis
861360,Glutamicibacterarilaitensis
861450,Anaeroglobusgeminatus
861452,F0437Fusobacterium
861455,F0407Streptococcus
861557,Pyrenophorateres
862515,Prevotellamarshii
862517,Peptoniphilusduerdenii
862719,Azospirillumlipoferum
862751,SirexAAEStreptomyces
862908,Halobacteriovoraxmarinus
862969,Streptococcusconstellatus
862971,Streptococcusanginosus
863227,Trinickiasymbiotica
863239,Corynebacteriumnuruki
863921,Gilvimarinuspolysaccharolyticus
864051,JOSHI001Burkholderiales
864058,Streptomyceskebangsaanensis
864069,Microvirgalotononidis
864565,[Eubacterium]yurii
864702,JSC12Oscillatoriales
865937,Gillisialimnaea
865938,Weeksellavirosa
866536,Belliellabaltica
866564,Polaromonasglacialis
866771,Prevotelladisiens
866775,Aerococcusurinae
866790,CaT2Methanothermobacter
866895,Halobacillushalophilus
867345,Ectothiorhodospiramagna
867845,Y3961Chloroflexus
867900,Cellulophagalytica
867902,Ornithobacteriumrhinotracheale
867903,Thermaerobactersubterraneus
867904,Methanomethylovoranshollandica
867917,Vulcanisaetathermophila
868131,Methanobacteriumpaludis
868280,Salinivibriosocompensis
868595,Desulfotomaculumnigrificans
868864,Desulfurobacteriumthermolithotrophum
869209,Treponemasuccinifaciens
869210,Marinithermushydrothermalis
869211,Spirochaetathermophila
869212,Turneriellaparva
869213,Saccharicrinisfermentans
869250,Theileriaorientalis
869279,Thermanaerothrixdaxensis
869754,Metschnikowiabicuspidata
870187,Thiothrixnivea
870242,Carboxydothermuspertinax
870435,Pisolithustinctorius
870482,Algibacterpectinivorans
870908,Cognatishimiamaritima
871203,Caballeroniazhejiangensis
871271,CandidatusZinderia
871325,Bacteroidesfaecichinchillae
871571,Mobiluncusmulieris
871575,Ogataeaparapolymorpha
871585,Acinetobacterpittii
871651,Poseidonocellapacifica
871652,Poseidonocellasedimentorum
871741,Brevundimonasviscosa
871963,Desulfitobacteriumdichloroeliminans
871968,Desulfitobacteriummetallireducens
872965,Ardenticatenamaritima
872970,Amphibacillusmarinus
873448,Streptococcusporcinus
873449,Streptococcuscriceti
873513,Prevotellabuccae
874156,Erythrobactermarinus
874454,Pseudoalteromonasarabiensis
875328,Mycolicibactersinensis
875454,Peptoniphilusrhinitidis
875932,Photobacteriumsanguinicancri
876091,sp.uncultured
876269,Methyloferulastellata
876364,USMAA24Cupriavidus
877411,NK3A76Ruminococcus
877414,NK3B98Clostridiales
877415,NK3D112Erysipelotrichaceae
877424,NK4A179Lachnospiraceae
877455,Methanobacteriumlacus
877500,Arcobacteranaerophilus
879212,Desulfobacterpostgatei
879243,Porphyromonasasaccharolytica
879274,HZN7Shinella
879305,ACS065VCol13Anaerococcus
879308,F0436Peptoniphilus
879309,F0412Veillonella
879819,Cutaneotrichosporonoleaginosum
880070,Cyclobacteriummarinum
880071,Bernardetialitoralis
880072,Desulfobaccaacetoxidans
880073,Caldithrixabyssi
880074,Barnesiellaviscericola
880156,Photorhabdusheterorhabditis
880157,Xenorhabduskhoisanae
880526,Rikenellamicrofusus
880591,Ketogulonicigeniumvulgare
880724,Methanotorrisigneus
882082,Saccharomonosporacyanea
882083,Saccharomonosporamarina
882084,Saccharomonosporapaurometabolica
882085,Saccharomonosporasaliphila
882086,Saccharomonosporaxinjiangensis
882090,Methanolineatarda
882378,Paraburkholderiarhizoxinica
883069,Gleimiaeuropaea
883077,Schaaliaturicensis
883078,Afipiabroomeae
883081,Alloiococcusotitis
883096,Bergeyellazoohelcum
883109,Eubacteriuminfirmum
883111,Facklamiahominis
883112,Facklamiaignava
883113,Facklamialanguida
883114,Helcococcuskunzii
883156,Veillonellaseminalis
883158,Prevotellamicans
883161,Propionimicrobiumlymphophilum
885272,Jonquetellaanthropi
885580,Fukomysdamarensis
885586,BLS98Chryseobacterium
886293,Singulisphaeraacidiphila
886377,Muricaudaruestringensis
886379,Anaerophagathermohalophila
886738,CandidatusNitrosarchaeum
887062,ATCC19624
887144,Rhizobiumtaibaishanense
887898,Lautropiamirabilis
887929,Pseudoramibacteralactolyticus
888050,Schaaliacardiffensis
888056,F0400Actinomyces
888059,F0234Capnocytophaga
888060,Centipedaperiodontii
888061,Desulfomicrobiumorale
888062,Dialistermicraerophilus
888064,Enterococcusitalicus
888268,Dichantheliumoligosanthes
888727,Eubacteriumsulci
888741,Kingelladenitrificans
888743,Prevotellamultiformis
888746,Streptococcusperoris
888816,SK355Streptococcus
888826,Campylobacterupsaliensis
888832,Prevotellasalivae
888845,Minicystisrosea
889306,Jeotgalibacillussoli
889378,Spirochaetaafricana
889453,Alkalitaleasaponilacus
890420,Halovenusaranensis
891968,Acetomicrobiummobile
903503,CandidatusMoranella
903510,Vibriofurnissii
903523,Cellulosimicrobiumcellulans
903818,Holophagafoetida
903983,Enterococcusquebecensis
903984,Enterococcusureasiticus
904291,Microbacteriumsediminis
904293,Streptococcusdownei
904296,F0425Oribacterium
905011,sp.uncultured
905079,Guillardiatheta
906689,Dendrobiumcatenatum
906888,Nonlabensulvanivorans
906968,Treponemabrennaborense
907287,Mycoplasmahyopneumoniae
907348,Treponemasaccharophilum
907931,Leuconostocfallax
908285,Necropsobacterrosorum
908290,Methylobacteriummesophilicum
908337,Eremococcuscoleocola
908615,Psychroflexushalocasei
908809,Caloramatormitchellensis
908937,Prevotelladentalis
909613,Actinokineosporaspheciospongiae
909625,Rubrobacteraplysinae
909626,RV15Streptomyces
909663,Syntrophorhabdusaromaticivorans
909943,SAR116cluster
910047,CandidatusLatescibacter
910347,Streptomycesaidingensis
910964,Ewingellaamericana
911045,FOBEG1Pseudovibrio
912594,Mycolicibacteriumiranicum
912630,LKL04Microbacterium
913024,Flavobacteriumummariense
913025,PKThermococcus
913317,SCGCAAA252M02
913325,Lysobacterarseniciresistens
913333,SCGCAAA007O23
913337,SCGCAAA288L16
913774,Oidiodendronmaius
914150,Kangiellageojedonensis
914234,Gelatoporiasubvermispora
914237,Rhynchosporiumcommune
915059,Flammeovirgapacifica
915471,Pseudomonaslinyingensis
925409,OR53Asinibacterium
926549,Adhaeribacteraquaticus
926550,Caldilineaaerophila
926554,Deinococcuspimensis
926556,Echinicolavietnamensis
926559,Joostellamarina
926560,Meiothermuschliarophilus
926561,Oreniamarismortui
926562,Owenweeksiahongkongensis
926564,Promicromonosporakroppenstedtii
926566,Terriglobusroseus
926567,Thermanaerovibriovelox
926569,Anaerolineathermophila
926571,Nitrososphaeraviennensis
926690,Haloplanusnatans
926692,Halonatronumsaccharophilum
927083,Sandaracinusamylolyticus
927658,Alkaliflexusimshenetskii
927664,Flexibacterflexilis
927665,Parabacteroidesgoldsteinii
927677,PCC7509Synechocystis
928210,Bartonellaflorencae
928724,Saccharomonosporaglauca
928856,Epibacteriummultivorans
929506,BKT015925Clostridium
929556,Solitaleacanadensis
929558,Sulfurimonasgotlandica
929562,Emticiciaoligotrophica
929703,Flectobacillusmajor
929712,Patulibacterminatonensis
929713,Niabellasoli
929794,Bartonellasenegalensis
930089,Bipolariszeicola
930090,Bipolarisoryzae
930117,Ornithinibacillushalophilus
930118,Marinobacterpersicus
930124,Bacillushalosaccharovorans
930128,Alteribacillusiranensis
930129,Alteribacillusbidgolensis
930131,Oceanobacilluslimi
930138,Aliicoccuspersicus
930146,Bacilluspersicus
930152,Bacillussalsus
930169,Alcanivoraxdieselolei
930171,Pseudarthrobacterphenanthrenivorans
930805,Halioglobusjaponicus
930806,Halioglobuspacificus
930945,Sulfolobusislandicus
930990,Botryobasidiumbotryosum
930991,Paxillusrubicundulus
930992,Suillusluteus
931089,Corynebacteriumdeserti
931277,Halococcusmorrhuae
931626,Acetobacteriumwoodii
931627,JS60Mycolicibacterium
931890,Eremotheciumcymbalariae
932036,AAA028A23actinobacterium
932039,AAA024D14actinobacterium
932040,AAA027J17actinobacterium
932044,AAA278O22actinobacterium
932213,M24T3Serratia
933059,Gemmobacteraquatilis
933084,Jaapiaargillacea
933262,BuS5Desulfosarcina
933269,NS342Neisseria
933388,Penicilliumoxalicum
933801,Acidianushospitalis
933852,Serendipitavermifera
933944,Streptomycesabyssalis
935223,Flavobacteriumxueshanense
935261,J41Aminobacter
935293,Yersiniaentomophaga
